Site,Building,Zone,Aisle,Bay,Level,Location Code,Storage Type,Status,Branch,Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-14,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-14,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-14,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-15,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-15,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-15,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-15,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-15,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-16,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-16,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-16,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-16,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-16,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-17,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-17,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-17,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-17,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-17,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-18,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-18,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-18,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-18,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-18,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-19,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-19,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-19,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-19,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-19,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-20,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-20,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-20,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-20,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-20,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-21,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-21,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-21,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-21,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-21,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-22,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-22,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-22,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-22,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-22,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-23,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-23,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-23,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-23,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-23,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-24,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-24,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-24,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-24,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-24,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-25,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-25,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-25,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-25,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-25,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-26,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-26,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-26,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-26,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-26,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-27,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-27,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-27,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-27,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-27,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-28,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-28,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-28,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-28,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-28,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-29,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-29,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-29,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-29,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-29,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-30,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-30,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-30,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-30,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-30,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-31,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-31,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-31,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-31,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-31,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-32,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-32,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-32,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-32,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-32,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-33,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-33,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-33,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-33,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-33,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-34,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-34,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-34,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-34,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-34,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-35,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-35,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-35,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-35,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-35,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-36,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-36,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-36,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-36,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-36,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-37,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-37,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-37,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-37,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-37,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-38,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-38,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-38,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-38,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-38,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-39,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-39,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-39,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-39,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-39,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-40,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-40,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-40,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-40,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-40,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-41,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-41,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-41,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-41,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-41,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-42,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-42,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-42,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-42,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-42,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-43,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-43,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-43,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-43,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-43,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-44,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-44,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-44,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-44,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-44,Level-5,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-45,Level-1,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-45,Level-2,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-45,Level-3,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
Site-ATN,Building-DIMI,Zone-MAIN,Aisle-L,Bay-45,Level-4,01,RACK,Available,Test-Air-Freight-Company-Test-Branch,Test Air Freight Company
